count,board
239,r1bq1rk1/ppppbppp/2n2n2/4p3/2B1P3/2PP1N2/PP3PPP/RNBQK2R w
239,rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 w
239,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/2N5/PPPP1PPP/R1BQK1NR b
239,rnbqkb1r/pppp1ppp/5n2/8/3pP3/2N5/PPP2PPP/R1BQKBNR w
239,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/3P1N1P/PPP2PP1/RNBQKB1R b
239,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/2P5/PP1N1PPP/R1BQKBNR b
239,r1bqkb1r/1pppnppp/p1n5/1B2p3/4P3/2P2N2/PP1P1PPP/RNBQK2R w
239,rnbqk2r/pp3ppp/2p1pn2/3p2B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R w
239,r2qkbnr/pp1b1ppp/2n1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b
239,r1bqkb1r/pppp1ppp/2n2n2/4p3/4PP2/5N2/PPPP2PP/RNBQKB1R w
239,r1bq1bnr/pp1ppk1p/2n3p1/2p4Q/4P3/8/PPPP1PPP/RNB1K1NR w
239,rnbqk1nr/pppp1ppp/8/2b1p3/2P1P3/3P4/PP3PPP/RNBQKBNR b
239,rn1qkbnr/ppp1pppp/8/8/2pP2b1/5N2/PP2PPPP/RNBQKB1R w
239,rnbqkbnr/pp2pppp/2p5/1B1p4/8/4P3/PPPP1PPP/RNBQK1NR w
239,rnbqkb1r/pppp1ppp/5n2/4p3/2P5/3P4/PP2PPPP/RNBQKBNR w
239,rnbqkbnr/pp3ppp/8/2pp4/3P4/4P3/PP3PPP/RNBQKBNR w
239,rn1qkbnr/pbpppppp/1p6/6B1/3P4/8/PPP1PPPP/RN1QKBNR w
238,rn1qkbnr/ppp2ppp/3p4/3Pp3/4P1b1/5N2/PPP2PPP/RNBQKB1R b
238,rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/2N3P1/PP2PP1P/R1BQKBNR b
238,rnbqkbnr/pp1p1ppp/2p1p3/4P3/8/8/PPPP1PPP/RNBQKBNR w
238,rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2N2N2/PP2PPPP/R1BQKB1R w
238,r1b1kbnr/ppp2ppp/2n5/3qp3/5P2/5N2/PPPP2PP/RNBQKB1R w
238,rn1qkbnr/pbp2ppp/1p1pp3/8/2PPP3/2N5/PP3PPP/R1BQKBNR w
238,r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQ1RK1 b
238,rnbqkb1r/pp2pppp/2p2n2/2Pp4/3P4/4P3/PP3PPP/RNBQKBNR b
238,rnbqkb1r/ppp2ppp/3p1n2/4p3/2PP4/2N5/PP2PPPP/R1BQKBNR w
238,8/8/8/8/8/6kp/8/7K b
238,r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w
238,r1bqkbnr/ppp2ppp/2np4/4p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR b
238,rnbqkb1r/pp2pppp/5n2/3p4/3P4/2PB4/PP3PPP/RNBQK1NR b
238,rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/2P5/PP3PPP/RNBQKBNR w
238,rnb1kbnr/ppp1pppp/8/8/8/5N2/PPPP1PPP/RNB1KB1R b
238,rnbqkbnr/ppp1pppp/8/8/3Pp3/8/PPP2PPP/RNBQKBNR b
238,rnbqkbnr/2pp1ppp/p3p3/1p6/3PP3/5N2/PPP2PPP/RNBQKB1R w
238,r1bqkbnr/pppnpppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R w
238,rnbqk1nr/pp2ppbp/3p2p1/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR w
238,r1bqkbnr/pppp1pp1/2n4p/4p3/2B1P3/3P4/PPP2PPP/RNBQK1NR w
238,rnbqkb1r/pp2pppp/2p2n2/2Pp4/3P4/8/PP2PPPP/RNBQKBNR w
238,rnbqk1nr/p1ppppbp/1p4p1/8/2PPP3/8/PP3PPP/RNBQKBNR w
238,rnbqk2r/pppp1ppp/5n2/4p3/2B1P3/5N2/PPPP1KPP/RNBQ3R w
238,rnbqkb1r/pp3ppp/4pn2/2pP4/3P4/4PN2/PP3PPP/RNBQKB1R b
238,rnbqkbnr/ppp3pp/5p2/3pp3/8/1P2P3/PBPP1PPP/RN1QKBNR w
238,rnbqkbnr/pp1p1ppp/8/4p3/3pP3/2P5/PP3PPP/RNBQKBNR w
238,rnb1kbnr/pp2pppp/8/3q4/3P4/8/PP3PPP/RNBQKBNR b
238,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P2P1/2N5/PPP2P1P/R1BQKBNR w
238,rn1qkbnr/pp2pppp/8/2ppPb2/5P2/8/PPPP2PP/RNBQKBNR w
238,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b
238,rnbqkb1r/ppppnppp/4p3/8/3PP3/2N5/PPP2PPP/R1BQKBNR b
238,rn1qkb1r/pp2pppp/2p2n2/3p1b2/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b
238,r1bqkbnr/pppp1ppp/2n5/8/3N4/2N5/PPP1PPPP/R1BQKB1R b
238,rn1qkbnr/pbpppppp/1p6/3P4/2P5/8/PP2PPPP/RNBQKBNR b
238,rnbqkbnr/pp3ppp/2p1p3/3p4/2B1P3/5N2/PPPP1PPP/RNBQK2R w
238,rnbqkb1r/ppp2ppp/4pn2/2Pp4/3P4/8/PP2PPPP/RNBQKBNR w
238,r2qkb1r/ppp1pppp/2n2n2/3p4/3P2b1/2N1PN2/PPP2PPP/R1BQKB1R w
238,rnbqkb1r/ppp2ppp/1n1p4/8/2PP4/2N5/PP3PPP/R1BQKBNR b
238,r1bqk1nr/p1pp1ppp/2p5/2b5/4P3/3B4/PPP2PPP/RNBQK2R b
238,rnbqkb1r/pp2pppp/5n2/2pp4/8/5NP1/PPPPPPBP/RNBQ1RK1 b
238,r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/2N3P1/PP1PPPBP/R1BQK1NR w
238,r1bqkbnr/ppp2ppp/2np4/8/4P3/2N1Q3/PPP2PPP/R1B1KBNR b
238,rnbqk1nr/pppp1pbp/4p1p1/8/3PP3/4B3/PPP2PPP/RN1QKBNR w
238,rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2NP1N2/PPP2PPP/R1BQKB1R b
238,rnbqkb1r/ppp1pp1p/3p1np1/8/3P1B2/4P3/PPP2PPP/RN1QKBNR w
238,rnbqkb1r/ppp2ppp/5n2/3p4/8/5N2/PPPPBPPP/RNBQK2R w
238,r1bqkbnr/pp2pppp/2np4/2p5/4P3/5N1P/PPPP1PP1/RNBQKB1R w
238,rn1qkbnr/pbpp1ppp/1p2p3/8/2PP4/2N1P3/PP3PPP/R1BQKBNR b
238,r1bqkbnr/1p1p1ppp/p1n1p3/8/2B1P3/2N2N2/PP3PPP/R1BQ1RK1 b
238,rnbq1rk1/ppp1ppbp/5np1/3p4/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w
238,rnbqkbnr/pp1ppppp/2p5/8/4P3/6P1/PPPP1P1P/RNBQKBNR b
237,r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/1P1P2P1/PBP1PPBP/RN1QK1NR b
237,r3kbnr/pp1b1ppp/1qn1p3/3pP3/3P4/3B1N2/PP3PPP/RNBQ1RK1 b
237,rn1qkbnr/ppp3pp/3pp3/8/3pP3/5N2/PPP2PPP/RNBQK2R w
237,rnbqkb1r/ppp1pp1p/3p1np1/8/2PP4/2N1P3/PP3PPP/R1BQKBNR b
237,r1bqkbnr/pp2pppp/2np4/2p1P3/8/5N2/PPPP1PPP/RNBQKB1R w
237,rn1qkbnr/pp3ppp/2p1p3/3pP3/3P2b1/5N2/PPP1BPPP/RNBQK2R b
237,rnbqkbnr/pp3ppp/4p3/3pP3/2pP4/2P2N2/PP3PPP/RNBQKB1R b
237,rnbqkbnr/ppp2ppp/4p3/3p4/8/3P2P1/PPP1PP1P/RNBQKBNR w
237,r1bqk1nr/ppp1bppp/2np4/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w
237,rnbqkb1r/pp2pppp/5n2/3P4/8/8/PP1P1PPP/RNBQKBNR w
237,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/3Q4/PPP1PPPP/RNB1KBNR w
237,r1bqkbnr/pp1p1ppp/2n1p3/2p1P3/2B5/5N2/PPPP1PPP/RNBQK2R b
237,rnbqkbnr/pp2pppp/3p4/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR w
237,rnbqkbnr/pp3ppp/4p3/2pp4/3P4/2N1PN2/PPP2PPP/R1BQKB1R b
237,rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b
237,rnbqk1nr/ppp1ppbp/3p2p1/8/2B1PP2/5N2/PPPP2PP/RNBQK2R b
237,r1b1kb1r/ppp1pppp/2n1qn2/8/8/2N2N2/PPPPBPPP/R1BQK2R w
237,rnbqkbnr/pp2pppp/8/2p5/2pP4/4P3/PP3PPP/RNBQKBNR w
237,r1bqkbnr/pppp1ppp/2n5/8/3p4/2N2N2/PPP1PPPP/R1BQKB1R w
237,rnbqkb1r/pppppp1p/5np1/8/3PP3/8/PPP2PPP/RNBQKBNR w
237,rnbqkb1r/ppp2ppp/4pn2/2Pp4/3P4/2N5/PP2PPPP/R1BQKBNR b
237,rnbqkb1r/ppp2ppp/4pn2/6N1/2B1p3/8/PPPP1PPP/RNBQK2R w
237,rnbqkbnr/pppp2pp/8/4pp2/8/6P1/PPPPPPBP/RNBQK1NR w
237,rnbqk1nr/ppppppbp/6p1/8/4P3/2PP4/PP3PPP/RNBQKBNR b
237,rnbqkb1r/pppp1ppp/5n2/8/2B1Pp2/8/PPPP2PP/RNBQK1NR w
236,rnbqkb1r/pppp1ppp/4pn2/8/4P3/3P4/PPP2PPP/RNBQKBNR w
236,rnbqkb1r/ppp2ppp/4pn2/1P1p4/8/4P3/PBPP1PPP/RN1QKBNR b
236,rnbqkbnr/pppp1ppp/8/8/3Q4/2N5/PPP1PPPP/R1B1KBNR b
236,rn1qkbnr/pp2pppp/2p5/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R b
236,rnbqkbnr/pppp1ppp/8/4p3/5P2/3P4/PPP1P1PP/RNBQKBNR b
236,rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w
236,rnbqkbnr/ppp2ppp/8/3p4/2PQ4/2N5/PP2PPPP/R1B1KBNR b
236,rnbqkb1r/pppppp1p/5np1/8/8/2N2N2/PPPPPPPP/R1BQKB1R w
236,rnb1kb1r/pp2pppp/2p2n2/q7/3P4/2N2N2/PPPB1PPP/R2QKB1R b
236,r1bqkb1r/pp2pppp/2n2n2/1B1p4/3P4/2N2N2/PPP2PPP/R1BQK2R b
236,r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R w
236,rnbqkb1r/ppp2Npp/3p1n2/8/4P3/8/PPPP1PPP/RNBQKB1R b
236,r2qkbnr/ppp1pppp/2n5/3p1b2/3P4/2N2N2/PPP1PPPP/R1BQKB1R w
236,rn1qkbnr/ppp1pppp/8/3p4/6b1/5NP1/PPPPPP1P/RNBQKB1R w
236,rnbqkbnr/pp2pppp/3p4/2p1P3/8/8/PPPP1PPP/RNBQKBNR w
236,rn1qkbnr/pp2ppp1/2p3bp/7P/3P4/6N1/PPP2PP1/R1BQKBNR b
236,rnbqk2r/ppp1bpp1/4pn1p/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w
236,rnbqkb1r/pp2pppp/2p2n2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b
236,rnbqkbnr/ppp1p2p/5p2/3p2p1/3P3B/8/PPP1PPPP/RN1QKBNR w
236,rnbqkbnr/pppp1ppp/8/4p3/P3P3/8/1PPP1PPP/RNBQKBNR b
236,rnbqkbnr/ppp2ppp/4p3/3p4/4PP2/5N2/PPPP2PP/RNBQKB1R b
236,rnbqk1nr/ppppbp1p/6p1/4Q3/4P3/8/PPPP1PPP/RNB1KBNR w
236,r1bqkbnr/pp2pppp/2np4/2p5/4PP2/3P4/PPP3PP/RNBQKBNR w
235,r1bqkb1r/pppppppp/2n2n2/8/3P4/4PN2/PPP2PPP/RNBQKB1R b
235,rnbqkb1r/ppp2ppp/4pn2/8/3PP3/2N2N2/PP3PPP/R1BQKB1R b
235,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R w
235,r1bqkbnr/pppppppp/2n5/8/8/3P1N2/PPP1PPPP/RNBQKB1R b
235,r2qkbnr/pp2pppp/2n5/3pPb2/3P4/8/PP3PPP/RNBQKBNR w
235,rnbqkb1r/pppn1ppp/4p3/3pP3/8/2N2N2/PPPP1PPP/R1BQKB1R w
235,r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P2PN2/PBPP1PPP/RN1QKB1R b
235,rnbqkbnr/ppp1pppp/3p4/8/3P1P2/8/PPP1P1PP/RNBQKBNR b
235,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR b
235,r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/3P1N2/PPP2PPP/RNBQKB1R w
235,rnbqk2r/pp3ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R b
235,rnb1kbnr/ppp1pppp/8/q7/2P5/8/PP1P1PPP/RNBQKBNR w
235,rnbqkbnr/ppp1pppp/3p4/8/2P5/4P3/PP1P1PPP/RNBQKBNR b
235,rnbqkbnr/ppp2ppp/3p4/4p3/2P5/2N1P3/PP1P1PPP/R1BQKBNR b
235,rnbqkbnr/ppppppp1/8/7p/4P3/5N2/PPPP1PPP/RNBQKB1R b
235,rnbqkbnr/1pp2pp1/p2p3p/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w
235,r2qkbnr/pp2pppp/2n5/1B1p4/3P2b1/5N2/PPP2PPP/RNBQK2R w
235,rnbqkbnr/ppp2ppp/4p3/8/4P3/5N2/PPP2PPP/RNBQKB1R b
235,rn1qkbnr/ppp2ppp/2b1p3/8/3PN3/3B1N2/PPP2PPP/R1BQK2R b
235,rn1qkbnr/pp2pppb/2p4p/7P/3P4/6N1/PPP2PP1/R1BQKBNR w
235,rnbqkb1r/pp1ppppp/2p2n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b
235,rnbqkb1r/ppp2ppp/4pn2/8/4N3/5N2/PPPP1PPP/R1BQKB1R w
235,rnbqkbnr/3p1ppp/p3p3/1pp5/2BPP3/5N2/PPP2PPP/RNBQK2R w
235,r1bqk1nr/pppp1ppp/1bn5/8/3PP3/5N2/PP3PPP/RNBQKB1R w
235,rn1qk1nr/pbpp1ppp/1p2p3/8/1bB1P3/2N2N2/PPPP1PPP/R1BQK2R w
235,r1bqkbnr/p2p1ppp/2p1p3/8/4P3/2N5/PPP2PPP/R1BQKB1R b
235,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPPBPPP/RNBQK1NR b
235,r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R b
235,rnbqkb1r/pp3ppp/2p2n2/3pp3/2B1P3/2NP4/PPP2PPP/R1BQK1NR w
235,rnbqk1nr/pppp1ppp/4p3/b7/3PP3/2P5/PP3PPP/RNBQKBNR w
235,rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPPB1PPP/R2QKBNR b
234,rnbqkbnr/1ppp1ppp/4p3/p7/4P3/5N2/PPPP1PPP/RNBQKB1R w
234,r1bqkb1r/pp1ppppp/2n2n2/8/2PN4/2N5/PP2PPPP/R1BQKB1R b
234,r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b
234,rnbqk2r/pppp1ppp/5n2/4p3/1b2P3/2NP4/PPP2PPP/R1BQKBNR w
234,r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2NBPN2/PP3PPP/R2Q1RK1 b
234,r1bqk2r/pppp1Bpp/2n2n2/2b1p1N1/4P3/8/PPPP1PPP/RNBQK2R b
234,rnbq1rk1/pppp1ppp/5n2/2b1N3/2B1P3/8/PPPP1PPP/RNBQK2R w
234,r1bq1rk1/pp2ppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R w
234,r3kbnr/pp1b1ppp/1qn1p3/3pP3/3P4/3B1N2/PP3PPP/RNBQK2R w
234,rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b
234,rnbqkb1r/pppppppp/5n2/8/2P5/1P6/P2PPPPP/RNBQKBNR b
234,rn1qkb1r/ppp2ppp/4bn2/8/8/2N2N2/PPPP1PPP/R1BQKB1R b
234,rnbqkbnr/pp1ppppp/2p5/8/4P3/1P6/P1PP1PPP/RNBQKBNR b
234,rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R b
234,r1bqk2r/pp2ppbp/2np1np1/8/2BNP3/2N1B3/PPP2PPP/R2QK2R w
234,rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2NB1N2/PPP2PPP/R1BQ1RK1 b
234,rnbqkbnr/pppp1ppp/4p3/8/8/P6P/1PPPPPP1/RNBQKBNR b
234,rnbqkbnr/pp1ppppp/8/2p5/8/4P1P1/PPPP1P1P/RNBQKBNR b
234,rnbqkbnr/1p1p1ppp/p3p3/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR w
234,rnbqkbnr/pp2pppp/8/3p4/2Pp4/4P3/PP3PPP/RNBQKBNR w
234,rnbqkb1r/pp1p1ppp/5n2/2pPp3/2P5/8/PP2PPPP/RNBQKBNR w
234,r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R w
234,rnbqk2r/ppp1bpp1/3p1n1p/8/2BNP3/2N5/PPP2PPP/R1BQK2R w
234,rnbqk1nr/pp1pppbp/6p1/2p5/2PPP3/8/PP3PPP/RNBQKBNR w
234,rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR b
234,r1bqk2r/ppp2ppp/2np1n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQ1RK1 b
234,rnbqkbnr/pppp1ppp/4p3/8/8/4P3/PPPPBPPP/RNBQK1NR b
234,rn1qk1nr/ppp1ppbp/3p2p1/8/3PP1b1/2N2N2/PPP2PPP/R1BQKB1R w
234,rnbqk2r/ppp1bpp1/3p1n1p/8/2BNP3/2N5/PPP2PPP/R1BQ1RK1 b
234,rnbqkb1r/ppp1ppp1/5n1p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR w
234,rnbq1rk1/ppp1bppp/4pn2/3p4/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w
234,rnbqkbnr/ppp1pppp/8/8/Q1p5/5N2/PP1PPPPP/RNB1KB1R b
234,r1bqk1nr/pppp1pp1/2n4p/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b
234,rn1qkbnr/pp2pppp/2p5/3p4/4P3/2N2Q1P/PPPP1PP1/R1B1KB1R b
234,r1bqkbnr/ppp2ppp/2n5/3pp3/8/3P1NP1/PPP1PP1P/RNBQKB1R w
234,r1bqkbnr/pp1p1ppp/2n1p3/8/2B1P3/8/PPP2PPP/RNBQK1NR b
233,r1bqkb1r/pppppppp/2n2n2/8/8/6P1/PPPPPPBP/RNBQK1NR w
233,rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R w
233,r1bqkbnr/pppppppp/2n5/8/8/3P4/PPP1PPPP/RNBQKBNR w
233,rnbqkb1r/pp3ppp/3ppn2/2p3N1/2B1P3/8/PPPP1PPP/RNBQK2R w
233,rnbqk1nr/ppp1bppp/3p4/8/2BQP3/5N2/PPP2PPP/RNB1K2R b
233,rnbqkbnr/pp3ppp/4p3/2pp4/4PP2/2N5/PPPP2PP/R1BQKBNR w
233,r1bqkbnr/pp1npppp/2pp4/8/2PPP3/2N5/PP3PPP/R1BQKBNR b
233,r1bqk1nr/ppp1bppp/2np4/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w
233,rn1qkbnr/pbpppp1p/1p4p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b
233,r1bqkbnr/ppp2ppp/2np4/4p3/2B1P3/3P4/PPP2PPP/RNBQK1NR w
233,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1PP2/5N2/PPPP2PP/RNBQK2R w
233,rn1qkbnr/pbpppppp/1p6/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b
233,r1bqkbnr/pp1p1ppp/2n5/2p1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b
233,rnbqkbnr/pp1p1ppp/4p3/8/3QP3/2N5/PPP2PPP/R1B1KBNR b
233,rn1qkbnr/pbpppppp/1p6/8/8/2N2N2/PPPPPPPP/R1BQKB1R w
233,rnbqk1nr/pppp1pbp/4p1p1/8/2PP4/2N1P3/PP3PPP/R1BQKBNR b
233,rn1qkb1r/ppp1pppp/5n2/8/3P2b1/2N2N2/PPP3PP/R1BQKB1R w
233,rnbqkb1r/pppppp1p/5np1/8/8/3P1N2/PPP1PPPP/RNBQKB1R w
233,r1bqkb1r/pppp1ppp/2n2n2/4p3/4PP2/2N2N2/PPPP2PP/R1BQKB1R b
233,rnbqkbnr/ppppp1pp/8/5p2/4P3/2N5/PPPP1PPP/R1BQKBNR b
233,r1bqk1nr/pp1pppbp/2n3p1/2p5/2B1PP2/2N2N2/PPPP2PP/R1BQK2R b
233,rnbqk1nr/ppp1bppp/3pp3/8/2PP4/2N5/PP2PPPP/R1BQKBNR w
233,rnb1kbnr/1pqp1ppp/p3p3/8/2PNP3/8/PP3PPP/RNBQKB1R w
232,rnbqk1nr/pppp1ppp/8/8/3PPp1b/5N2/PPP3PP/RNBQKB1R w
232,r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR w
232,r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQ1RK1 b
232,r1bqkbnr/1p1p1ppp/p1n1p3/2p5/2B1P3/2NP4/PPP2PPP/R1BQK1NR w
232,rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/P7/1P2PPPP/RNBQKBNR w
232,r1bqkbnr/pp3ppp/2np4/4p3/3NP3/2N5/PPP2PPP/R1BQKB1R w
232,rnbqkb1r/pppp1ppp/4pn2/3P4/8/8/PPP1PPPP/RNBQKBNR w
232,rnbqkb1r/pp2pp1p/3p1np1/2pP4/2P1P3/2N5/PP3PPP/R1BQKBNR b
232,rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b
232,r1bqkbnr/pppp1ppp/8/4n3/4P3/8/PPPP2PP/RNBQKBNR w
232,rnbqkbnr/3p1ppp/p3p3/1pp5/2B1P3/P4N2/1PPP1PPP/RNBQK2R w
232,rnbqkbnr/pp1p2pp/2p2p2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w
232,r1bq1rk1/pp2ppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2Q1RK1 b
232,rnbqk2r/ppp1ppbp/5np1/4p3/3P4/2N2N2/PPP2PPP/R1BQKB1R w
232,r1b1k1nr/pppp1ppp/2n2q2/2b5/3NP3/2P5/PP3PPP/RNBQKB1R w
232,rnbqkb1r/pp3ppp/2p1pn2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R w
232,rnbqkbnr/1p2pppp/p1p5/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w
232,rnbqkb1r/pp1p1ppp/4pn2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w
232,rn1qkb1r/pp2pppp/2p2n2/3pN3/2PP2b1/2N5/PP2PPPP/R1BQKB1R b
232,rnbqk2r/ppppbppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w
232,rnbqkbnr/pp2pppp/2pP4/8/8/8/PPPP1PPP/RNBQKBNR b
232,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5P2/PPPP2PP/RNBQKBNR w
232,rnbqkbnr/pppp2pp/5p2/3Pp3/4P3/8/PPP2PPP/RNBQKBNR b
232,r2qkbnr/ppp1pppp/2n5/3p4/3P2b1/5NP1/PPP1PPBP/RNBQK2R b
232,rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/4PN2/PP3PPP/RNBQKB1R b
232,rnbqkbnr/pppp1ppp/8/4p3/5P2/5N2/PPPPP1PP/RNBQKB1R b
232,r1bqk2r/pppp1Npp/2n2n2/4p3/2B1P3/8/PPPP1KPP/RNBQ3R b
232,rnbqkbnr/ppp2ppp/3p4/4p2Q/8/4P3/PPPP1PPP/RNB1KBNR w
232,rnbqkbnr/pp3ppp/2p1p3/3p4/8/3P1NP1/PPP1PPBP/RNBQK2R b
232,rnbqkbnr/ppp1pppp/8/3p4/8/1P4P1/P1PPPP1P/RNBQKBNR b
232,rnbqkbnr/pppp2pp/8/4pP2/2B5/8/PPPP1PPP/RNBQK1NR b
232,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2P1P3/3P1N2/PP3PPP/RNBQKB1R w
232,rnbq1b1r/ppp2kpp/3p1n2/8/4P3/8/PPPP1PPP/RNBQKB1R w
232,r1bqkbnr/ppp1pppp/2n5/8/3P4/2N2N2/PPP2PPP/R1BQKB1R b
232,rnb1kbnr/ppp1pppp/2q5/8/8/2N5/PPPP1PPP/R1BQKBNR w
232,r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w
232,rnbqkbnr/pppp1ppp/8/3Q4/8/8/PPP1PPPP/RNB1KBNR b
231,r1bqkbnr/pp1p1ppp/2n5/1Bp1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R b
231,rnbqkbnr/1p1p1ppp/p3p3/2p5/2B1P3/2NP4/PPP2PPP/R1BQK1NR b
231,rnbq1rk1/ppp1bppp/4pn2/8/2BP4/2N1PN2/PP3PPP/R1BQ1RK1 b
231,rnbqkbnr/pp3ppp/2p1p3/2Pp4/3P4/4P3/PP3PPP/RNBQKBNR b
231,rnbqkb1r/pp3ppp/2p1pn2/3p4/3PP3/2N2N2/PPP2PPP/R1BQKB1R w
231,r1bqkb1r/pppppppp/2n2n2/8/4P3/3P4/PPP2PPP/RNBQKBNR w
231,rnbqk1nr/ppp2ppp/3p4/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b
231,r1bqkbnr/ppp2ppp/3p4/3Pp3/3nP3/5N2/PPP2PPP/RNBQKB1R w
231,rn1qkbnr/pp2pppp/2p3b1/3pP3/3P2P1/8/PPP2P1P/RNBQKBNR w
231,r1b1kbnr/pp1ppppp/1qn5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w
231,r1bqkb1r/pp3ppp/2n2n2/2ppp3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w
231,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1PP2/5N2/PPPP2PP/RNBQK2R w
231,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b
